split_id,protocol,seed,fold,model_id,mcc,f1,balanced_accuracy,youden_j
lopo__seed-42__fold-69,lopo,42,69,xgb_physics_paper_bagging,0.664778470993042,0.24572208523750305,0.664778470993042,0.664778470993042
lopo__seed-42__fold-70,lopo,42,70,xgb_physics_paper_bagging,0.6519092917442322,0.14193233847618103,0.6519092917442322,0.6519092917442322
lopo__seed-42__fold-71,lopo,42,71,xgb_physics_paper_bagging,0.739274263381958,0.033834077417850494,0.786386251449585,0.786386251449585
lopo__seed-42__fold-72,lopo,42,72,xgb_physics_paper_bagging,0.7230258584022522,0.2551143169403076,0.7229244709014893,0.7229244709014893
lopo__seed-42__fold-73,lopo,42,73,xgb_physics_paper_bagging,0.6038044095039368,0.2567131817340851,0.6038044095039368,0.6038044095039368
lopo__seed-42__fold-74,lopo,42,74,xgb_physics_paper_bagging,0.7871951460838318,0.052408624440431595,0.7871951460838318,0.7871951460838318
lopo__seed-42__fold-75,lopo,42,75,xgb_physics_paper_bagging,0.7049804925918579,0.21403846144676208,0.8072495460510254,0.8072495460510254
lopo__seed-42__fold-76,lopo,42,76,xgb_physics_paper_bagging,0.905560314655304,0.03320629149675369,0.9161332845687866,0.9161332845687866
lopo__seed-42__fold-77,lopo,42,77,xgb_physics_paper_bagging,0.5576898455619812,0.10608740150928497,0.5782502293586731,0.5782502293586731
lopo__seed-42__fold-78,lopo,42,78,xgb_physics_paper_bagging,0.675477147102356,0.3432650566101074,0.6810831427574158,0.6810831427574158
lopo__seed-42__fold-79,lopo,42,79,xgb_physics_paper_bagging,0.6990208625793457,0.08720353990793228,0.6990208625793457,0.6990208625793457
lopo__seed-42__fold-80,lopo,42,80,xgb_physics_paper_bagging,0.5725496411323547,0.3641260266304016,0.6502286791801453,0.6502286791801453
lopo__seed-42__fold-81,lopo,42,81,xgb_physics_paper_bagging,0.7796632051467896,0.022751357406377792,0.8401805758476257,0.8401805758476257
lopo__seed-42__fold-82,lopo,42,82,xgb_physics_paper_bagging,0.7105848789215088,0.20355506241321564,0.7105848789215088,0.7105848789215088
lopo__seed-42__fold-83,lopo,42,83,xgb_physics_paper_bagging,0.6728090047836304,0.26103124022483826,0.6735627055168152,0.6735627055168152
lopo__seed-42__fold-84,lopo,42,84,xgb_physics_paper_bagging,0.7804065942764282,0.2093522995710373,0.7804065942764282,0.7804065942764282
interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.6666666666666666
interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_all,0.5555555555555556,0.1111111111111111,0.6666666666666666,0.6666666666666666
interpolation_stratified__seed-42__fold-1,interpolation_stratified,42,1,knn_all,0.6,0.2,0.6,0.6
interpolation_stratified__seed-42__fold-2,interpolation_stratified,42,2,knn_all,0.6,0.06666666666666667,0.6,0.6
interpolation_stratified__seed-42__fold-3,interpolation_stratified,42,3,knn_all,0.8,0.2,0.8,0.8
interpolation_stratified__seed-42__fold-4,interpolation_stratified,42,4,knn_all,0.6,0.06666666666666667,0.6,0.6
extrapolation_grouped__seed-42__fold-0,extrapolation_grouped,42,0,knn_all,0.45,0.016666666666666666,0.45,0.45
extrapolation_grouped__seed-42__fold-1,extrapolation_grouped,42,1,knn_all,0.55,0.08333333333333333,0.5833333333333334,0.5833333333333334
extrapolation_grouped__seed-42__fold-2,extrapolation_grouped,42,2,knn_all,0.7032106488618384,0.04595731845472896,0.685234682670468,0.685234682670468
extrapolation_grouped__seed-42__fold-3,extrapolation_grouped,42,3,knn_all,0.48,0.0,0.48,0.48
extrapolation_grouped__seed-42__fold-4,extrapolation_grouped,42,4,knn_all,0.733339301606607,0.0,0.733339301606607,0.733339301606607
interpolation_holdout__seed-43__fold-0,interpolation_holdout,43,0,knn_all,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.6666666666666666
interpolation_stratified__seed-43__fold-0,interpolation_stratified,43,0,knn_all,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.6666666666666666
interpolation_stratified__seed-43__fold-1,interpolation_stratified,43,1,knn_all,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.6666666666666666
interpolation_stratified__seed-43__fold-2,interpolation_stratified,43,2,knn_all,0.559355064931448,0.0,0.7198982321696875,0.7198982321696875
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,knn_all,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.7777777777777778
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,knn_all,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.6666666666666666
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,knn_all,0.6892061594060341,0.022352787585513588,0.6892061594060341,0.6892061594060341
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,knn_all,0.84,0.04,0.84,0.84
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,knn_all,0.4666666666666667,0.0,0.4666666666666667,0.4666666666666667
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,knn_all,0.4,0.0,0.4,0.4
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,knn_all,0.39444721373632496,0.0,0.7767222687728609,0.7767222687728609
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,knn_all,0.57434910294326,0.11347185334471395,0.57434910294326,0.57434910294326
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,knn_all,0.5907390123241347,0.0030782370187344777,0.6489081206038636,0.6489081206038636
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,knn_all,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.6666666666666666
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,knn_all,0.8,0.2,0.8,0.8
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,knn_all,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.6666666666666666
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,knn_all,0.6110438194930329,0.0053760428928910425,0.6580772592182771,0.6580772592182771
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,knn_all,0.68,0.0,0.68,0.68
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,knn_all,0.7452660365757379,0.0,0.7452660365757379,0.7452660365757379
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,knn_all,0.6661962861774225,0.0,0.6661962861774225,0.6661962861774225
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,knn_all,0.4802187319994834,0.042638482193762296,0.4947083574208964,0.4947083574208964
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,knn_all,0.5961401712802337,0.0,0.5961401712802337,0.5961401712802337
lopo__seed-42__fold-0,lopo,42,0,knn_all,0.6145955233341887,0.0,0.6150509547389668,0.6150509547389668
lopo__seed-42__fold-1,lopo,42,1,knn_all,0.874425330014558,0.0,0.874425330014558,0.874425330014558
lopo__seed-42__fold-2,lopo,42,2,knn_all,0.4666666666666667,0.0,0.5333333333333333,0.5333333333333333
lopo__seed-42__fold-3,lopo,42,3,knn_all,0.5891513614253991,0.0,0.5891513614253991,0.5891513614253991
lopo__seed-42__fold-4,lopo,42,4,knn_all,0.7172268185086875,0.0,0.7172268185086875,0.7172268185086875
lopo__seed-42__fold-5,lopo,42,5,knn_all,0.6857525065695614,0.03425531638078107,0.6857525065695614,0.6857525065695614
lopo__seed-42__fold-6,lopo,42,6,knn_all,0.537929644908397,0.0,0.537929644908397,0.537929644908397
lopo__seed-42__fold-7,lopo,42,7,knn_all,0.6094754518479165,0.0,0.6094754518479165,0.6094754518479165
lopo__seed-42__fold-8,lopo,42,8,knn_all,0.48,0.04,0.68,0.68
lopo__seed-42__fold-9,lopo,42,9,knn_all,0.7621837399280703,0.0,0.6681586739388108,0.6681586739388108
lopo__seed-42__fold-10,lopo,42,10,knn_all,0.5860519578133565,0.03874988875889673,0.5860519578133565,0.5860519578133565
lopo__seed-42__fold-11,lopo,42,11,knn_all,0.8804662430721168,0.03997981136781226,0.8804662430721168,0.8804662430721168
lopo__seed-42__fold-12,lopo,42,12,knn_all,0.4776032785112528,0.0,0.6027012692340528,0.6027012692340528
lopo__seed-42__fold-13,lopo,42,13,knn_all,0.6,0.0,0.6,0.6
lopo__seed-42__fold-14,lopo,42,14,knn_all,0.6000723112019332,0.0,0.6000723112019332,0.6000723112019332
lopo__seed-42__fold-15,lopo,42,15,knn_all,0.6613450244855715,0.11965879317164144,0.6537890284174022,0.6537890284174022
lopo__seed-42__fold-16,lopo,42,16,knn_all,0.6797273665236314,0.0,0.6666686470296905,0.6666686470296905
lopo__seed-42__fold-17,lopo,42,17,knn_all,0.5333852346922372,0.0,0.5333852346922372,0.5333852346922372
lopo__seed-42__fold-18,lopo,42,18,knn_all,0.8666666666666667,0.0,0.8666666666666667,0.8666666666666667
lopo__seed-42__fold-19,lopo,42,19,knn_all,0.5408345492043656,0.0,0.7068563840799866,0.7068563840799866
lopo__seed-42__fold-20,lopo,42,20,knn_all,0.7776561621136016,0.0,0.7776561621136016,0.7776561621136016
lopo__seed-42__fold-21,lopo,42,21,knn_all,0.4666666666666667,0.0,0.8666666666666667,0.8666666666666667
lopo__seed-42__fold-22,lopo,42,22,knn_all,0.56,0.04,0.56,0.56
lopo__seed-42__fold-23,lopo,42,23,knn_all,0.7462227951118366,0.0,0.7462227951118366,0.7462227951118366
lopo__seed-42__fold-24,lopo,42,24,knn_all,0.7465998804670996,0.0,0.7465998804670996,0.7465998804670996
lopo__seed-42__fold-25,lopo,42,25,knn_all,0.56,0.0,0.56,0.56
lopo__seed-42__fold-26,lopo,42,26,knn_all,0.7333954456024666,0.0,0.7333954456024666,0.7333954456024666
lopo__seed-42__fold-27,lopo,42,27,knn_all,0.56,0.0,0.56,0.56
lopo__seed-42__fold-28,lopo,42,28,knn_all,0.7528654117446036,0.012836240891831692,0.7528654117446036,0.7528654117446036
lopo__seed-42__fold-29,lopo,42,29,knn_all,0.6266723225433664,0.08382184672647791,0.6266723225433664,0.6266723225433664
lopo__seed-42__fold-30,lopo,42,30,knn_all,0.4000691869575698,0.0,0.4734852612188451,0.4734852612188451
lopo__seed-42__fold-31,lopo,42,31,knn_all,0.76,0.0,0.64,0.64
lopo__seed-42__fold-32,lopo,42,32,knn_all,0.7334925556982436,0.0,0.6667360108771377,0.6667360108771377
lopo__seed-42__fold-33,lopo,42,33,knn_all,0.8,0.0,0.8,0.8
lopo__seed-42__fold-34,lopo,42,34,knn_all,0.5432122769440791,0.0,0.5432122769440791,0.5432122769440791
lopo__seed-42__fold-35,lopo,42,35,knn_all,0.44,0.0,0.44,0.44
lopo__seed-42__fold-36,lopo,42,36,knn_all,0.5202839313077626,0.007550849777825447,0.5202839313077626,0.5202839313077626
lopo__seed-42__fold-37,lopo,42,37,knn_all,0.7264917192812312,0.0,0.7264917192812312,0.7264917192812312
lopo__seed-42__fold-38,lopo,42,38,knn_all,0.4671491814209266,0.02786229416482569,0.5999510443547402,0.5999510443547402
lopo__seed-42__fold-39,lopo,42,39,knn_all,0.7963519805599142,0.0398724325817857,0.7783002050781477,0.7783002050781477
lopo__seed-42__fold-40,lopo,42,40,knn_all,0.5322805727762815,0.0,0.5324574863794818,0.5324574863794818
lopo__seed-42__fold-41,lopo,42,41,knn_all,0.4352705119843112,0.09971082246760483,0.4500032495289768,0.4500032495289768
lopo__seed-42__fold-42,lopo,42,42,knn_all,0.8,0.0,0.8,0.8
lopo__seed-42__fold-43,lopo,42,43,knn_all,0.7376049983502064,0.0,0.7332738084378111,0.7332738084378111
lopo__seed-42__fold-44,lopo,42,44,knn_all,0.5545730523719893,0.03687567707321115,0.5545730523719893,0.5545730523719893
lopo__seed-42__fold-45,lopo,42,45,knn_all,0.7436799812041722,0.0,0.7436799812041722,0.7436799812041722
lopo__seed-42__fold-46,lopo,42,46,knn_all,0.6,0.0,0.6,0.6
lopo__seed-42__fold-47,lopo,42,47,knn_all,0.5333333333333333,0.05,0.5333333333333333,0.5333333333333333
lopo__seed-42__fold-48,lopo,42,48,knn_all,0.68,0.0,0.68,0.68
lopo__seed-42__fold-49,lopo,42,49,knn_all,0.30568161162971696,0.0666611740257299,0.5372313301749987,0.5372313301749987
lopo__seed-42__fold-50,lopo,42,50,knn_all,0.8,0.0,0.8,0.8
lopo__seed-42__fold-51,lopo,42,51,knn_all,0.8858072484160965,0.0,0.8858072484160965,0.8858072484160965
lopo__seed-42__fold-52,lopo,42,52,knn_all,0.9433169437295974,0.0,0.9433169437295974,0.9433169437295974
lopo__seed-42__fold-53,lopo,42,53,knn_all,0.6032263745539954,0.0,0.6032263745539954,0.6032263745539954
lopo__seed-42__fold-54,lopo,42,54,knn_all,0.64,0.04,0.64,0.64
lopo__seed-42__fold-55,lopo,42,55,knn_all,0.9403249916282259,0.0,0.9403249916282259,0.9403249916282259
lopo__seed-42__fold-56,lopo,42,56,knn_all,0.5749588686588922,0.0,0.5778095664426519,0.5778095664426519
lopo__seed-42__fold-57,lopo,42,57,knn_all,0.9333333333333333,0.0,0.9333333333333333,0.9333333333333333
lopo__seed-42__fold-58,lopo,42,58,knn_all,0.5885823503787471,0.0,0.5885823503787471,0.5885823503787471
lopo__seed-42__fold-59,lopo,42,59,knn_all,0.8688642205363398,0.0,0.8688642205363398,0.8688642205363398
lopo__seed-42__fold-60,lopo,42,60,knn_all,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
lopo__seed-42__fold-61,lopo,42,61,knn_all,0.7333333333333333,0.0,0.7333333333333333,0.7333333333333333
lopo__seed-42__fold-62,lopo,42,62,knn_all,0.4666666666666667,0.0,0.6666666666666666,0.6666666666666666
lopo__seed-42__fold-63,lopo,42,63,knn_all,0.9333333333333333,0.0,0.6666666666666666,0.6666666666666666
lopo__seed-42__fold-64,lopo,42,64,knn_all,0.4666666666666667,0.0,0.7333333333333333,0.7333333333333333
lopo__seed-42__fold-65,lopo,42,65,knn_all,0.5525694651402416,0.18048509429810655,0.5561925617945035,0.5561925617945035
lopo__seed-42__fold-66,lopo,42,66,knn_all,0.5250338291230919,0.0,0.5250338291230919,0.5250338291230919
lopo__seed-42__fold-67,lopo,42,67,knn_all,0.3388043789283222,0.06549665976590886,0.6053782905549415,0.6053782905549415
lopo__seed-42__fold-68,lopo,42,68,knn_all,0.7333333333333333,0.0,0.7333333333333333,0.7333333333333333
lopo__seed-42__fold-69,lopo,42,69,knn_all,0.5333333333333333,0.0,0.6,0.6
lopo__seed-42__fold-70,lopo,42,70,knn_all,0.64,0.0,0.64,0.64
lopo__seed-42__fold-71,lopo,42,71,knn_all,0.792291169734008,0.0,0.792291169734008,0.792291169734008
lopo__seed-42__fold-72,lopo,42,72,knn_all,0.8,0.0,0.8,0.8
lopo__seed-42__fold-73,lopo,42,73,knn_all,0.8275193861811647,0.013364523490501221,0.8071785066546672,0.8071785066546672
lopo__seed-42__fold-74,lopo,42,74,knn_all,0.7333333333333333,0.0,0.7333333333333333,0.7333333333333333
lopo__seed-42__fold-75,lopo,42,75,knn_all,0.8181384698191337,0.0,0.6965623582443209,0.6965623582443209
lopo__seed-42__fold-76,lopo,42,76,knn_all,0.6,0.0,0.6,0.6
lopo__seed-42__fold-77,lopo,42,77,knn_all,0.5864323552704666,0.04905575226182054,0.5864323552704666,0.5864323552704666
lopo__seed-42__fold-78,lopo,42,78,knn_all,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
lopo__seed-42__fold-79,lopo,42,79,knn_all,0.6925754353141622,0.04701373059660291,0.620267247774264,0.620267247774264
lopo__seed-42__fold-80,lopo,42,80,knn_all,0.6667330890497511,0.0,0.6667330890497511,0.6667330890497511
lopo__seed-42__fold-81,lopo,42,81,knn_all,0.9668300004679938,0.0,0.9668300004679938,0.9668300004679938
lopo__seed-42__fold-82,lopo,42,82,knn_all,0.8,0.0,0.8,0.8
lopo__seed-42__fold-83,lopo,42,83,knn_all,0.5845257595702565,0.008392551890754971,0.5845257595702565,0.5845257595702565
lopo__seed-42__fold-84,lopo,42,84,knn_all,0.684032235276379,0.0,0.684032235276379,0.684032235276379
interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_physics,0.509651745398832,0.05630707901940229,0.6654441102701099,0.6654441102701099
interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_physics,0.4444444444444444,0.1111111111111111,0.6666666666666666,0.6666666666666666
interpolation_stratified__seed-42__fold-1,interpolation_stratified,42,1,knn_physics,0.41013801025755503,0.0196673095806895,0.8200754483711064,0.8200754483711064
interpolation_stratified__seed-42__fold-2,interpolation_stratified,42,2,knn_physics,0.5114902928578544,0.06258180174242318,0.5674743040867527,0.5674743040867527
interpolation_stratified__seed-42__fold-3,interpolation_stratified,42,3,knn_physics,0.40226762241608716,0.07355113213134991,0.5994084016539826,0.5994084016539826
interpolation_stratified__seed-42__fold-4,interpolation_stratified,42,4,knn_physics,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.5555555555555556
extrapolation_grouped__seed-42__fold-0,extrapolation_grouped,42,0,knn_physics,0.7211229559423251,0.0016353605830867343,0.6499438652804893,0.6499438652804893
extrapolation_grouped__seed-42__fold-1,extrapolation_grouped,42,1,knn_physics,0.6,0.03596416245792604,0.6037228703401017,0.6037228703401017
extrapolation_grouped__seed-42__fold-2,extrapolation_grouped,42,2,knn_physics,0.5991736703262656,0.0,0.5991736703262656,0.5991736703262656
extrapolation_grouped__seed-42__fold-3,extrapolation_grouped,42,3,knn_physics,0.5036102940995225,0.0,0.5036102940995225,0.5036102940995225
extrapolation_grouped__seed-42__fold-4,extrapolation_grouped,42,4,knn_physics,0.6576239725359364,0.0006703171845076528,0.6576239725359364,0.6576239725359364
interpolation_holdout__seed-43__fold-0,interpolation_holdout,43,0,knn_physics,0.570177315160677,0.07474044790443318,0.5961090194885522,0.5961090194885522
interpolation_stratified__seed-43__fold-0,interpolation_stratified,43,0,knn_physics,0.6,0.2,0.8,0.8
interpolation_stratified__seed-43__fold-1,interpolation_stratified,43,1,knn_physics,0.5182565545135377,0.1638422738764253,0.5349712355902555,0.5349712355902555
interpolation_stratified__seed-43__fold-2,interpolation_stratified,43,2,knn_physics,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.6666666666666666
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,knn_physics,0.4304053045192835,0.06098928344922515,0.6102075747606373,0.6102075747606373
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,knn_physics,0.5096676694781835,0.05372542474918367,0.5769227629335392,0.5769227629335392
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,knn_physics,0.7483487252684023,0.07379107477416437,0.7357092775210992,0.7357092775210992
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,knn_physics,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,knn_physics,0.4518162539577754,0.0,0.5012690530639116,0.5012690530639116
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,knn_physics,0.6220779518567182,0.0,0.6220779518567182,0.6220779518567182
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,knn_physics,0.666832733686433,0.0,0.6668353250714908,0.6668353250714908
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,knn_physics,0.4418117465999394,0.07871191751926877,0.5547201335134546,0.5547201335134546
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,knn_physics,0.37835074731793966,0.18063714934076056,0.6275388157233015,0.6275388157233015
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,knn_physics,0.5027251907527793,0.054396358257668885,0.5027251907527793,0.5027251907527793
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,knn_physics,0.6663352089058199,0.1893377969398814,0.6663352089058199,0.6663352089058199
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,knn_physics,0.5589811787138667,0.02112834221203353,0.6102297683854337,0.6102297683854337
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,knn_physics,0.46031170731126714,0.07457173970779878,0.5792279153611279,0.5792279153611279
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,knn_physics,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,knn_physics,0.6382915858778699,0.21957173034420896,0.6397378707424622,0.6397378707424622
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,knn_physics,0.24608602683469047,0.0,0.6367181077755619,0.6367181077755619
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,knn_physics,0.5654075713027703,0.0,0.8138017288265702,0.8138017288265702
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,knn_physics,0.56,0.04,0.56,0.56
lopo__seed-42__fold-0,lopo,42,0,knn_physics,0.6662411331720244,0.0,0.6662411331720244,0.6662411331720244
lopo__seed-42__fold-1,lopo,42,1,knn_physics,0.5833086830390622,0.017605632726553404,0.5833094305936896,0.5833094305936896
lopo__seed-42__fold-2,lopo,42,2,knn_physics,0.7810328377166461,0.0,0.7810328377166461,0.7810328377166461
lopo__seed-42__fold-3,lopo,42,3,knn_physics,0.495928337781559,2.2022904262343015e-06,0.49704748312140057,0.49704748312140057
lopo__seed-42__fold-4,lopo,42,4,knn_physics,0.8007875950257375,0.0,0.8000008799882179,0.8000008799882179
lopo__seed-42__fold-5,lopo,42,5,knn_physics,0.68,0.08,0.68,0.68
lopo__seed-42__fold-6,lopo,42,6,knn_physics,0.7344519444311269,0.130744787293513,0.7344519444311269,0.7344519444311269
lopo__seed-42__fold-7,lopo,42,7,knn_physics,0.8237896555628877,0.0,0.8197078785639057,0.8197078785639057
lopo__seed-42__fold-8,lopo,42,8,knn_physics,0.5574182366343123,0.0,0.5944871836158909,0.5944871836158909
lopo__seed-42__fold-9,lopo,42,9,knn_physics,0.7427811727658282,0.0,0.7427811727658282,0.7427811727658282
lopo__seed-42__fold-10,lopo,42,10,knn_physics,0.7489592273880891,0.0,0.7489592273880891,0.7489592273880891
lopo__seed-42__fold-11,lopo,42,11,knn_physics,0.36,0.0,0.68,0.68
lopo__seed-42__fold-12,lopo,42,12,knn_physics,0.30349698451309354,1.5697014743184668e-06,0.5666231818985457,0.5666231818985457
lopo__seed-42__fold-13,lopo,42,13,knn_physics,0.6060993600059876,0.0,0.6060993600059876,0.6060993600059876
lopo__seed-42__fold-14,lopo,42,14,knn_physics,0.5699499340576303,1.0944163832453163e-06,0.6066573020455429,0.6066573020455429
lopo__seed-42__fold-15,lopo,42,15,knn_physics,0.56,0.0,0.64,0.64
lopo__seed-42__fold-16,lopo,42,16,knn_physics,0.8666674218779332,0.0,0.8666674218779332,0.8666674218779332
lopo__seed-42__fold-17,lopo,42,17,knn_physics,0.5333493094821974,0.0,0.5333493094821974,0.5333493094821974
lopo__seed-42__fold-18,lopo,42,18,knn_physics,0.4813483842751075,0.07480462845711286,0.6002059386564822,0.6002059386564822
lopo__seed-42__fold-19,lopo,42,19,knn_physics,0.40159160085061796,0.023628051656975554,0.8055489381970803,0.8055489381970803
lopo__seed-42__fold-20,lopo,42,20,knn_physics,0.7398065768321339,0.0,0.7398065768321339,0.7398065768321339
lopo__seed-42__fold-21,lopo,42,21,knn_physics,0.7604354141429125,1.8489815209158227e-05,0.7604354141429125,0.7604354141429125
lopo__seed-42__fold-22,lopo,42,22,knn_physics,0.7460147711993333,0.011966260531082167,0.7460147711993333,0.7460147711993333
lopo__seed-42__fold-23,lopo,42,23,knn_physics,0.6345977830479295,0.0,0.6345977830479295,0.6345977830479295
lopo__seed-42__fold-24,lopo,42,24,knn_physics,0.7624646180367685,0.022938325633062213,0.7624646180367685,0.7624646180367685
lopo__seed-42__fold-25,lopo,42,25,knn_physics,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
lopo__seed-42__fold-26,lopo,42,26,knn_physics,0.8049614841691649,0.0,0.8049614841691649,0.8049614841691649
lopo__seed-42__fold-27,lopo,42,27,knn_physics,0.6167250882503186,0.0,0.6215576246508842,0.6215576246508842
lopo__seed-42__fold-28,lopo,42,28,knn_physics,0.6675765420392328,0.0,0.6675765420392328,0.6675765420392328
lopo__seed-42__fold-29,lopo,42,29,knn_physics,0.8639460756584361,0.0,0.8639460756584361,0.8639460756584361
lopo__seed-42__fold-30,lopo,42,30,knn_physics,0.5999486889362431,0.0,0.6090003879578327,0.6090003879578327
lopo__seed-42__fold-31,lopo,42,31,knn_physics,0.5244810255616216,0.0,0.7800328129945501,0.7800328129945501
lopo__seed-42__fold-32,lopo,42,32,knn_physics,0.599999936968749,0.0,0.599999936968749,0.599999936968749
lopo__seed-42__fold-33,lopo,42,33,knn_physics,0.5708780491848608,0.08353463702745469,0.5708780491848608,0.5708780491848608
lopo__seed-42__fold-34,lopo,42,34,knn_physics,0.6666562553047617,0.0,0.6666562553047617,0.6666562553047617
lopo__seed-42__fold-35,lopo,42,35,knn_physics,0.6001064405089916,0.032184331928800304,0.6001064405089916,0.6001064405089916
lopo__seed-42__fold-36,lopo,42,36,knn_physics,0.8672379902494446,0.0,0.8004812670989542,0.8004812670989542
lopo__seed-42__fold-37,lopo,42,37,knn_physics,0.620526437980621,0.0,0.6480548343958625,0.6480548343958625
lopo__seed-42__fold-38,lopo,42,38,knn_physics,0.7428032823676718,0.0,0.7428032823676718,0.7428032823676718
lopo__seed-42__fold-39,lopo,42,39,knn_physics,0.72,0.04,0.72,0.72
lopo__seed-42__fold-40,lopo,42,40,knn_physics,0.6265658937197525,0.0,0.6265658937197525,0.6265658937197525
lopo__seed-42__fold-41,lopo,42,41,knn_physics,0.6000010719546702,0.10011354237684347,0.6860378837263433,0.6860378837263433
lopo__seed-42__fold-42,lopo,42,42,knn_physics,0.601032179151486,0.0,0.601032179151486,0.601032179151486
lopo__seed-42__fold-43,lopo,42,43,knn_physics,0.7665783313014357,0.11796589275735427,0.7665783313014357,0.7665783313014357
lopo__seed-42__fold-44,lopo,42,44,knn_physics,0.48,0.0,0.48,0.48
lopo__seed-42__fold-45,lopo,42,45,knn_physics,0.5337473837936927,0.0,0.5337473837936927,0.5337473837936927
lopo__seed-42__fold-46,lopo,42,46,knn_physics,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778
lopo__seed-42__fold-47,lopo,42,47,knn_physics,0.43274764984446196,0.0,0.8064786171423656,0.8064786171423656
lopo__seed-42__fold-48,lopo,42,48,knn_physics,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778
lopo__seed-42__fold-49,lopo,42,49,knn_physics,0.6194730216354215,0.0022581314608064998,0.6502115704388717,0.6502115704388717
lopo__seed-42__fold-50,lopo,42,50,knn_physics,0.6445467218855885,0.04126050754010695,0.6445467218855885,0.6445467218855885
lopo__seed-42__fold-51,lopo,42,51,knn_physics,0.750100588418135,0.0,0.750100588418135,0.750100588418135
lopo__seed-42__fold-52,lopo,42,52,knn_physics,0.36315668161774484,0.002396816373420785,0.7129977574943225,0.7129977574943225
lopo__seed-42__fold-53,lopo,42,53,knn_physics,0.7385441662616964,0.0,0.7385441662616964,0.7385441662616964
lopo__seed-42__fold-54,lopo,42,54,knn_physics,0.4800013898768994,3.499700235957383e-07,0.5539817283535842,0.5539817283535842
lopo__seed-42__fold-55,lopo,42,55,knn_physics,0.6719583181695545,0.00530993747802149,0.6719583181695545,0.6719583181695545
lopo__seed-42__fold-56,lopo,42,56,knn_physics,0.539199362832091,0.0,0.5411756219638291,0.5411756219638291
lopo__seed-42__fold-57,lopo,42,57,knn_physics,0.45035535283211936,0.04822001937055743,0.77246618143983,0.77246618143983
